epoch,step,trainLoss
49,49,2.0832488536834717
99,99,0.5950918197631836
149,149,0.012414401397109032
199,199,0.001721469103358686
249,249,0.000626886438112706
299,299,0.0001996301143663004
349,349,0.00018633497529663146
399,399,0.00026364545919932425
449,449,6.798117829021066e-05
499,499,9.49276436585933e-05
549,549,0.00016195009811781347
599,599,5.06595715705771e-05
649,649,7.388149242615327e-05
699,699,0.0001314459805143997
749,749,3.919815571862273e-05
799,799,6.165746890474111e-05
849,849,0.000117078612674959
899,899,3.5587749152909964e-05
949,949,5.7230623497162014e-05
999,999,0.00011007288412656635
1049,1049,3.209057467756793e-05
1099,1099,5.2106421208009124e-05
1149,1149,9.926773054758087e-05
1199,1199,2.9536609872593544e-05
1249,1249,4.882536450168118e-05
1299,1299,9.34195559239015e-05
1349,1349,2.735664565989282e-05
1399,1399,4.372941839392297e-05
1449,1449,8.376302139367908e-05
1499,1499,2.5295870727859437e-05
1549,1549,4.0735907532507554e-05
1599,1599,7.64487631386146e-05
1649,1649,2.349734859308228e-05
1699,1699,3.6428165913093835e-05
1749,1749,6.860549183329567e-05
1799,1799,2.1785241187899373e-05
