epoch,step,trainLoss
16,49,1.8628755807876587
33,99,1.3598978519439697
49,149,0.16855841875076294
66,199,0.09580866247415543
83,249,0.09077773243188858
99,299,0.07151832431554794
116,349,0.05698762461543083
133,399,0.096046581864357
149,449,0.052878398448228836
166,499,0.060001540929079056
183,549,0.09658078104257584
199,599,0.0534759983420372
216,649,0.06825724244117737
233,699,0.09696844965219498
249,749,0.1036248430609703
266,799,0.043202392756938934
283,849,0.09497462213039398
299,899,0.060678690671920776
316,949,0.07286819815635681
333,999,0.15739721059799194
349,1049,0.047900084406137466
366,1099,0.07228408008813858
383,1149,0.1006932482123375
