epoch,step,trainLoss
49,49,0.11100232601165771
99,99,0.04417450353503227
149,149,0.02253848873078823
199,199,0.029165273532271385
249,249,0.052011821419000626
299,299,0.019791042432188988
349,349,0.0226804967969656
399,399,0.04963258281350136
449,449,0.01580061763525009
499,499,0.019448572769761086
549,549,0.04794594272971153
599,599,0.014729921706020832
649,649,0.01782149262726307
699,699,0.043142832815647125
749,749,0.00879956129938364
799,799,0.015349932946264744
849,849,0.03553519397974014
899,899,0.008646480739116669
