epoch,step,trainLoss
12,49,1.1153441667556763
24,99,0.07571355253458023
37,149,2.4314463138580322
49,199,0.1338466852903366
62,249,1.3284028768539429
74,299,0.09109491854906082
87,349,0.04265548288822174
99,399,0.16589786112308502
112,449,0.052109040319919586
124,499,0.051485054194927216
137,549,0.024383079260587692
149,599,0.02500510960817337
162,649,0.024098658934235573
174,699,0.017139021307229996
187,749,0.017017599195241928
199,799,0.017724184319376945
212,849,0.02162804827094078
224,899,0.016971006989479065
237,949,0.02058039978146553
249,999,0.016464821994304657
262,1049,0.01683541014790535
274,1099,0.031066805124282837
287,1149,0.019819684326648712
299,1199,0.02816598303616047
312,1249,0.01753753237426281
324,1299,0.01825599931180477
337,1349,0.014339575543999672
349,1399,0.021083388477563858
362,1449,0.039574034512043
374,1499,0.025767527520656586
387,1549,0.022847283631563187
399,1599,0.029493294656276703
412,1649,0.024357274174690247
424,1699,0.027390416711568832
437,1749,0.017106497660279274
449,1799,0.0189877487719059
462,1849,0.02777371183037758
474,1899,0.0184528399258852
487,1949,0.018699917942285538
499,1999,0.015993008390069008
512,2049,0.04041018337011337
524,2099,0.020424623042345047
537,2149,0.015500050969421864
549,2199,0.022995751351118088
562,2249,0.017616307362914085
574,2299,0.020861022174358368
587,2349,0.017983190715312958
599,2399,0.017552746459841728
612,2449,0.01807689480483532
624,2499,0.020375259220600128
637,2549,0.02128891460597515
649,2599,0.029553884640336037
662,2649,0.02010001242160797
674,2699,0.025494668632745743
687,2749,0.01966659352183342
699,2799,0.028686167672276497
712,2849,0.02319488301873207
724,2899,0.02442869357764721
737,2949,0.019072378054261208
749,2999,0.01550513319671154
762,3049,0.01940936967730522
774,3099,0.016476493328809738
787,3149,0.01879202574491501
799,3199,0.01919681765139103
812,3249,0.04330771416425705
824,3299,0.017049748450517654
837,3349,0.016930468380451202
849,3399,0.017728039994835854
862,3449,0.01828211545944214
874,3499,0.020151469856500626
887,3549,0.019143588840961456
899,3599,0.019816430285573006
912,3649,0.01857914589345455
924,3699,0.01834234409034252
937,3749,0.018397804349660873
949,3799,0.016239197924733162
962,3849,0.04966351017355919
974,3899,0.017765065655112267
987,3949,0.016902923583984375
999,3999,0.017455007880926132
1012,4049,0.017359571531414986
1024,4099,0.020993558689951897
1037,4149,0.018266160041093826
1049,4199,0.013992960564792156
1062,4249,0.017186038196086884
1074,4299,0.014382117427885532
1087,4349,0.030168820172548294
1099,4399,0.01636594906449318
1112,4449,0.027699103578925133
1124,4499,0.01876506395637989
1137,4549,0.017001593485474586
1149,4599,0.018615620210766792
1162,4649,0.017226260155439377
1174,4699,0.03169868513941765
1187,4749,0.019214823842048645
1199,4799,0.015924500301480293
1212,4849,0.025425156578421593
1224,4899,0.0325889028608799
1237,4949,0.021724212914705276
1249,4999,0.01971404254436493
1262,5049,0.024277519434690475
1274,5099,0.016698962077498436
1287,5149,0.019033294171094894
1299,5199,0.018422836437821388
1312,5249,0.018828045576810837
1324,5299,0.022649971768260002
1337,5349,0.01813296042382717
1349,5399,0.020890923216938972
1362,5449,0.02009649947285652
1374,5499,0.015750225633382797
1387,5549,0.02304869517683983
1399,5599,0.019855186343193054
1412,5649,0.027632977813482285
1424,5699,0.01609722152352333
1437,5749,0.01699461042881012
1449,5799,0.021120363846421242
1462,5849,0.01788301393389702
1474,5899,0.021802641451358795
1487,5949,0.017233336344361305
1499,5999,0.015277460217475891
1512,6049,0.018291836604475975
1524,6099,0.02079196088016033
1537,6149,0.019363172352313995
1549,6199,0.015176991932094097
1562,6249,0.026902426034212112
1574,6299,0.016935165971517563
1587,6349,0.017731482163071632
1599,6399,0.01599668711423874
1612,6449,0.017758294939994812
1624,6499,0.030513977631926537
1637,6549,0.018758032470941544
1649,6599,0.015708254650235176
1662,6649,0.018472488969564438
1674,6699,0.01445754338055849
1687,6749,0.02143336646258831
1699,6799,0.01582777500152588
1712,6849,0.026780331507325172
1724,6899,0.0177615899592638
1737,6949,0.01684534177184105
1749,6999,0.01779346354305744
1762,7049,0.017872655764222145
1774,7099,0.021248074248433113
1787,7149,0.01848754659295082
1799,7199,0.03430158272385597
