epoch,step,trainLoss
12,49,2.2418932914733887
24,99,0.1239558532834053
37,149,0.320517361164093
49,199,0.05851798504590988
62,249,0.06817828118801117
74,299,0.007150041870772839
87,349,0.004063387401401997
99,399,0.004024772439152002
112,449,0.0029453483875840902
124,499,0.008049177005887032
137,549,0.00400390662252903
149,599,0.000985792139545083
162,649,0.007403829600661993
174,699,0.0009373483480885625
187,749,0.009475117549300194
199,799,0.0009123547351919115
212,849,0.009583481587469578
224,899,0.0012055330444127321
237,949,0.0014442388201132417
249,999,0.0027566731441766024
262,1049,0.001864730380475521
274,1099,0.004414231516420841
287,1149,0.0031283285934478045
299,1199,0.0008113860385492444
312,1249,0.006732024252414703
324,1299,0.0008319640764966607
337,1349,0.01055578701198101
349,1399,0.0009362653945572674
362,1449,0.018562743440270424
374,1499,0.0012237995397299528
387,1549,0.0013136062771081924
