epoch,step,trainLoss
24,49,2.818309783935547
49,99,2.88311767578125
74,149,0.32259124517440796
99,199,0.6805298924446106
124,249,0.05850151181221008
149,299,0.016480056568980217
174,349,0.01650075986981392
199,399,0.0132577084004879
224,449,0.011537402868270874
249,499,0.025583330541849136
274,549,0.0319095142185688
299,599,0.013528656214475632
324,649,0.015567257069051266
349,699,0.006049532908946276
374,749,0.02425336465239525
399,799,0.09779007732868195
424,849,0.03392467275261879
449,899,0.013196705840528011
474,949,0.01596706546843052
499,999,0.018797826021909714
524,1049,0.020593756809830666
549,1099,0.02291020192205906
574,1149,0.02938639000058174
599,1199,0.017287742346525192
624,1249,0.001399289001710713
649,1299,0.0028356346301734447
674,1349,0.019110141322016716
699,1399,0.020971283316612244
724,1449,0.029105179011821747
749,1499,0.017128417268395424
774,1549,0.018181707710027695
799,1599,0.001109606004320085
824,1649,0.0018701754743233323
849,1699,0.0020548186730593443
874,1749,0.005723726004362106
899,1799,0.0003856063121929765
924,1849,0.01166688185185194
949,1899,0.01506949495524168
974,1949,0.01775863580405712
999,1999,0.019924556836485863
1024,2049,0.01440068893134594
1049,2099,0.0005896247457712889
1074,2149,0.0006943244370631874
1099,2199,0.016220876947045326
1124,2249,0.01671888306736946
1149,2299,0.0021337184589356184
1174,2349,0.00531889358535409
1199,2399,0.000391023961128667
1224,2449,0.0005863769329153001
1249,2499,0.0010526328114792705
1274,2549,0.0010182929690927267
1299,2599,0.005289843771606684
1324,2649,0.007070738356560469
1349,2699,0.00039956942782737315
1374,2749,0.0004993884940631688
1399,2799,0.0006874092505313456
1424,2849,0.001911050989292562
1449,2899,0.004197677131742239
1474,2949,0.00531149422749877
1499,2999,0.0006755293579772115
1524,3049,0.0008058382663875818
1549,3099,0.001438563922420144
1574,3149,0.0027477710973471403
1599,3199,0.004433340858668089
1624,3249,0.0056652165949344635
1649,3299,0.000528917764313519
1674,3349,0.0007476932369172573
1699,3399,0.002826011972501874
1724,3449,0.0025984873063862324
1749,3499,0.0048967585898935795
1774,3549,0.0063772681169211864
1799,3599,0.0007346441852860153
