epoch,step,trainLoss
49,49,0.8634633421897888
99,99,0.12041561305522919
149,149,0.10853276401758194
199,199,0.1075727716088295
249,249,0.1044476106762886
299,299,0.09908735007047653
349,349,0.09412851929664612
399,399,0.0956682488322258
449,449,0.09018509835004807
499,499,0.094762422144413
549,549,0.09816095232963562
599,599,0.05485459044575691
649,649,0.09025595337152481
699,699,0.10262890160083771
749,749,0.06651249527931213
799,799,0.07572837918996811
849,849,0.10234972834587097
899,899,0.0650390088558197
