epoch,step,trainLoss
12,49,1.018019676208496
24,99,0.32943275570869446
37,149,2.601975917816162
49,199,0.503364622592926
62,249,2.994628429412842
74,299,0.6995866298675537
87,349,0.17777658998966217
99,399,0.23297493159770966
112,449,0.03978542611002922
124,499,0.45532387495040894
137,549,0.06397397071123123
149,599,0.03782923147082329
162,649,0.11760669946670532
174,699,0.04977288842201233
187,749,0.017406586557626724
199,799,0.018997985869646072
212,849,0.04722911864519119
224,899,0.027060389518737793
237,949,0.00411143759265542
249,999,0.03401407226920128
262,1049,0.0055673993192613125
274,1099,0.03837578371167183
287,1149,0.002993132686242461
299,1199,0.014956984668970108
312,1249,0.005073631182312965
324,1299,0.009419592097401619
337,1349,0.007384507451206446
349,1399,0.016131704673171043
362,1449,0.0021602523047477007
374,1499,0.021957388147711754
387,1549,0.0010215247748419642
399,1599,0.028560487553477287
412,1649,0.0014995820820331573
424,1699,0.048115093261003494
437,1749,0.002299127634614706
449,1799,0.008119435980916023
462,1849,0.0036362421233206987
474,1899,0.009910603985190392
487,1949,0.005713918246328831
499,1999,0.012101911008358002
512,2049,0.0017511120531708002
524,2099,0.014775523915886879
537,2149,0.0008928676252253354
549,2199,0.019736139103770256
562,2249,0.0008627747884020209
574,2299,0.03691023960709572
587,2349,0.0012587255332618952
599,2399,0.004981001373380423
612,2449,0.002526178490370512
624,2499,0.009910301305353642
637,2549,0.0031948150135576725
649,2599,0.008825746364891529
662,2649,0.00304080406203866
674,2699,0.011239994317293167
687,2749,0.0007608499145135283
699,2799,0.016302786767482758
712,2849,0.0007982488605193794
724,2899,0.034038785845041275
737,2949,0.001108586322516203
749,2999,0.006470687221735716
762,3049,0.0022111316211521626
774,3099,0.006723613012582064
787,3149,0.003229090478271246
799,3199,0.008991413749754429
812,3249,0.0022063259966671467
824,3299,0.01422501727938652
837,3349,0.0007286923355422914
849,3399,0.017438631504774094
862,3449,0.0007748621283099055
874,3499,0.035357799381017685
887,3549,0.0011494327336549759
899,3599,0.005994359962642193
912,3649,0.001861975179053843
924,3699,0.007108169142156839
937,3749,0.0034563294611871243
949,3799,0.009104817174375057
962,3849,0.002036163816228509
974,3899,0.013406138867139816
987,3949,0.0007312725065276027
999,3999,0.014610614627599716
1012,4049,0.0007460174965672195
1024,4099,0.02943054959177971
1037,4149,0.00107240816578269
1049,4199,0.00596322538331151
1062,4249,0.0017878375947475433
1074,4299,0.006711669731885195
1087,4349,0.002916242927312851
1099,4399,0.007932186126708984
1112,4449,0.0017040015663951635
1124,4499,0.010704119689762592
1137,4549,0.0007582060643471777
1149,4599,0.014473632909357548
1162,4649,0.0007441990310326219
1174,4699,0.023758122697472572
1187,4749,0.000967625412158668
1199,4799,0.005706829950213432
1212,4849,0.0016638338565826416
1224,4899,0.006315262522548437
1237,4949,0.00291661499068141
1249,4999,0.007612525951117277
1262,5049,0.0015125629724934697
1274,5099,0.009861179627478123
1287,5149,0.0007944755489006639
1299,5199,0.01501715648919344
1312,5249,0.000766526092775166
1324,5299,0.022426461800932884
1337,5349,0.0009148955577984452
1349,5399,0.005624310113489628
1362,5449,0.0016424835193902254
1374,5499,0.00598621740937233
1387,5549,0.002943816129118204
1399,5599,0.00698086665943265
1412,5649,0.001489166053943336
1424,5699,0.00922494288533926
1437,5749,0.0008208638755604625
1449,5799,0.016070740297436714
1462,5849,0.000803094997536391
1474,5899,0.02137308195233345
1487,5949,0.0008682793704792857
1499,5999,0.005597597453743219
1512,6049,0.0016379220178350806
1524,6099,0.0058785248547792435
1537,6149,0.0028421971946954727
1549,6199,0.006633815821260214
1562,6249,0.0014975316589698195
1574,6299,0.008348445408046246
1587,6349,0.0008601534063927829
1599,6399,0.015962352976202965
1612,6449,0.0008187019266188145
1624,6499,0.021200379356741905
1637,6549,0.0008131066570058465
1649,6599,0.005484361667186022
1662,6649,0.001588535844348371
1674,6699,0.005765348672866821
1687,6749,0.0028181876987218857
1699,6799,0.006493654102087021
1712,6849,0.0016458360478281975
1724,6899,0.00757179968059063
1737,6949,0.0008885686402209103
1749,6999,0.01612655632197857
1762,7049,0.000847679388243705
1774,7099,0.020975619554519653
1787,7149,0.0008114295196719468
1799,7199,0.0058167316019535065
1812,7249,0.0015811084304004908
1824,7299,0.005581245291978121
1837,7349,0.002875422826036811
1849,7399,0.006184449419379234
1862,7449,0.0017807800322771072
1874,7499,0.007825793698430061
1887,7549,0.0008896355284377933
1899,7599,0.015631740912795067
1912,7649,0.0008703858475200832
1924,7699,0.020476577803492546
1937,7749,0.0007803977350704372
1949,7799,0.00461754621937871
1962,7849,0.0015345769934356213
1974,7899,0.005847776308655739
1987,7949,0.002712405752390623
1999,7999,0.006207541562616825
2012,8049,0.001977425767108798
2024,8099,0.006988246459513903
2037,8149,0.0009157904423773289
2049,8199,0.015505540184676647
2062,8249,0.0008704102365300059
2074,8299,0.01992039941251278
