epoch,step,trainLoss
12,49,0.1645818054676056
24,99,0.013177531771361828
37,149,0.005877859424799681
49,199,0.004060827195644379
62,249,0.0014975958038121462
62,249,0.0030880465637892485
62,249,0.01788567379117012
62,249,0.0032268823124468327
62,249,0.0008857896318659186
62,249,0.00026552361669018865
62,249,0.011828362010419369
62,249,0.009691820479929447
62,249,0.0033262204378843307
62,249,0.015620475634932518
62,249,0.002329213311895728
62,249,0.009780066087841988
62,249,0.0013805197086185217
62,249,0.0015850525815039873
62,249,0.010527919977903366
62,249,0.00490922573953867
62,249,0.005439833737909794
62,249,0.001526565640233457
62,249,0.0033835130743682384
62,249,0.0006716171046718955
62,249,0.012333901599049568
62,249,0.0009230942232534289
62,249,0.013221435248851776
62,249,0.0063193016685545444
62,249,0.016215186566114426
62,249,0.00035460948129184544
62,249,0.0004767977225128561
62,249,0.008511021733283997
62,249,0.008119809441268444
62,249,0.00537496991455555
62,249,0.6683118939399719
74,299,0.550329327583313
87,349,0.45061320066452026
99,399,0.44853442907333374
112,449,0.6575873494148254
124,499,0.5653219223022461
137,549,0.39928311109542847
149,599,0.39647388458251953
162,649,0.6397726535797119
174,699,0.5407591462135315
187,749,0.45344600081443787
199,799,0.3870106339454651
212,849,0.6142083406448364
224,899,0.5215179324150085
237,949,0.33261626958847046
249,999,0.31954148411750793
262,1049,0.5949846506118774
274,1099,0.5134144425392151
287,1149,0.29755768179893494
299,1199,0.2952439486980438
312,1249,0.6145449876785278
324,1299,0.5042064785957336
337,1349,0.32154008746147156
349,1399,0.32917511463165283
362,1449,0.6132270097732544
374,1499,0.5052365660667419
387,1549,0.2526358366012573
399,1599,0.19839386641979218
412,1649,0.49457597732543945
424,1699,0.4812955856323242
437,1749,0.24872592091560364
449,1799,0.197518453001976
462,1849,0.5516496896743774
474,1899,0.4561208188533783
487,1949,0.21670763194561005
499,1999,0.1863776296377182
512,2049,0.4664149284362793
524,2099,0.45744404196739197
537,2149,0.22572341561317444
549,2199,0.10894463956356049
562,2249,0.3191617727279663
574,2299,0.428377628326416
587,2349,0.1533745676279068
599,2399,0.0748445987701416
612,2449,0.2876860797405243
624,2499,0.3415047526359558
637,2549,0.19199076294898987
649,2599,0.13954941928386688
662,2649,0.02450810745358467
674,2699,0.0037993225269019604
662,2649,0.16565831005573273
674,2699,0.009607608430087566
662,2649,0.03919962793588638
674,2699,0.0045108189806342125
662,2649,0.03882012516260147
674,2699,0.004558067303150892
662,2649,0.07394243776798248
674,2699,0.006554056890308857
662,2649,0.038083113729953766
674,2699,0.00440856721252203
662,2649,0.04131925106048584
674,2699,0.004619852639734745
662,2649,0.037898316979408264
674,2699,0.004496328998357058
