epoch,step,trainLoss
16,49,2.925530433654785
33,99,0.935951828956604
49,149,0.03941326588392258
66,199,0.04146555811166763
83,249,0.019781852141022682
99,299,0.002252516569569707
116,349,0.001747422618791461
133,399,0.0160487312823534
149,449,0.0017469298327341676
166,499,0.0015045555774122477
183,549,0.041002605110406876
199,599,0.002151655266061425
216,649,0.0023844672832638025
233,699,0.013957789167761803
249,749,0.0034446949139237404
266,799,0.0012501813471317291
283,849,0.016989145427942276
299,899,0.0018359627574682236
316,949,0.002187590580433607
333,999,0.03416630998253822
349,1049,0.0018583592027425766
366,1099,0.020221522077918053
383,1149,0.002786080352962017
399,1199,0.0036478685215115547
416,1249,0.013113975524902344
433,1299,0.006384456995874643
449,1349,0.0011936344671994448
466,1399,0.018289513885974884
483,1449,0.03416174650192261
499,1499,0.001839128090068698
516,1549,0.01790943741798401
533,1599,0.03047136589884758
549,1649,0.004392695613205433
566,1699,0.013058771379292011
583,1749,0.0197751447558403
599,1799,0.0023108115419745445
616,1849,0.01620343327522278
633,1899,0.03225379064679146
649,1949,0.002215261571109295
666,1999,0.01910237781703472
683,2049,0.020517949014902115
699,2099,0.002862889552488923
716,2149,0.012890132144093513
733,2199,0.026859814301133156
749,2249,0.002253822283819318
766,2299,0.017770234495401382
783,2349,0.02903929352760315
799,2399,0.0024351291358470917
816,2449,0.02652650512754917
833,2499,0.016039997339248657
849,2549,0.005291312001645565
866,2599,0.0014953278005123138
883,2649,0.017325740307569504
899,2699,0.0020480393432080746
