epoch,step,trainLoss
16,49,2.3535590171813965
33,99,0.7646223902702332
49,149,0.0890839621424675
66,199,0.04293116554617882
83,249,0.01081087626516819
99,299,0.006258456502109766
116,349,0.003173461649566889
133,399,0.010488997213542461
149,449,0.0009904716862365603
166,499,0.007135192863643169
183,549,0.07305628061294556
199,599,0.0023099055979400873
216,649,0.012846623547375202
233,699,0.002742901211604476
249,749,0.005161764565855265
266,799,0.002286283764988184
283,849,0.012775564566254616
299,899,0.0011435023043304682
316,949,0.006400694139301777
333,999,0.0708683580160141
349,1049,0.0028627400752156973
366,1099,0.01265591848641634
383,1149,0.0018438769038766623
399,1199,0.005172643810510635
416,1249,0.0019558670464903116
433,1299,0.01044928003102541
449,1349,0.0007455323939211667
466,1399,0.0060498351231217384
483,1449,0.06838276237249374
499,1499,0.002030137460678816
516,1549,0.012953927740454674
533,1599,0.0016922515351325274
549,1649,0.004948730580508709
566,1699,0.0015927854692563415
583,1749,0.009053418412804604
599,1799,0.0006203340017236769
616,1849,0.005607097875326872
633,1899,0.057828329503536224
649,1949,0.0017006543930619955
666,1999,0.015198573470115662
683,2049,0.001435000915080309
699,2099,0.004491486586630344
716,2149,0.001393837621435523
733,2199,0.008252142928540707
749,2249,0.0004839356697630137
766,2299,0.004978897515684366
783,2349,0.04933404177427292
799,2399,0.0014315216103568673
816,2449,0.014024468138813972
833,2499,0.00154025387018919
849,2549,0.005099136848002672
866,2599,0.0012943281326442957
883,2649,0.008126253262162209
899,2699,0.0004746857157442719
