epoch,step,trainLoss
24,49,0.4410499036312103
49,99,0.10157795995473862
74,149,0.08488629758358002
99,199,0.08322453498840332
124,249,0.1069926992058754
149,299,0.05870654061436653
174,349,0.060509052127599716
199,399,0.06350304186344147
224,449,0.07001782953739166
249,499,0.08175124228000641
274,549,0.10659269243478775
299,599,0.056061435490846634
324,649,0.05428719520568848
349,699,0.05445327237248421
374,749,0.05582606792449951
399,799,0.061696454882621765
424,849,0.09169559180736542
449,899,0.04743470624089241
474,949,0.04781518131494522
499,999,0.04949402064085007
524,1049,0.052997201681137085
549,1099,0.06441810727119446
574,1149,0.09306764602661133
599,1199,0.03799259290099144
624,1249,0.03911064565181732
649,1299,0.04280196875333786
674,1349,0.054588478058576584
699,1399,0.07113613188266754
724,1449,0.09539423882961273
749,1499,0.03183872625231743
774,1549,0.046875420957803726
799,1599,0.05313932150602341
824,1649,0.059558749198913574
849,1699,0.07231781631708145
874,1749,0.09612958878278732
899,1799,0.03971375897526741
