epoch,step,trainLoss
24,49,0.9719186425209045
49,99,0.16338779032230377
74,149,0.013200751505792141
99,199,0.0053665125742554665
124,249,0.0016413425328209996
149,299,0.0011188084026798606
174,349,0.0009108349331654608
199,399,0.0011024686973541975
224,449,0.001130519900470972
249,499,0.0017187877092510462
274,549,0.00213904632255435
299,599,0.0006285167182795703
324,649,0.0007213947246782482
349,699,0.0009242923697456717
374,749,0.0009613384609110653
399,799,0.0012163924984633923
424,849,0.0021606204099953175
449,899,0.00044403798528946936
474,949,0.0005501542473211884
499,999,0.0007123273680917919
524,1049,0.0006778768729418516
549,1099,0.000911189999897033
574,1149,0.0013238487299531698
599,1199,0.00028004462365061045
624,1249,0.0004107636050321162
649,1299,0.0005189143121242523
674,1349,0.0005205037887208164
699,1399,0.0007683110889047384
724,1449,0.000534796912688762
749,1499,0.00016563406097702682
774,1549,0.0002228829835075885
799,1599,0.0003417989646550268
824,1649,0.0003592169960029423
849,1699,0.0006418840494006872
874,1749,0.0007062909426167607
899,1799,0.00011800417996710166
