epoch,step,trainLoss
24,49,1.240250825881958
49,99,1.285407304763794
74,149,0.229519322514534
99,199,0.344966858625412
124,249,0.04273567721247673
149,299,0.005713316611945629
174,349,0.007140590809285641
199,399,0.0035579130053520203
224,449,0.004314027726650238
249,499,0.0019342342857271433
274,549,0.0017552481731399894
299,599,0.002976485062390566
324,649,0.0030411635525524616
349,699,0.0034986608661711216
374,749,0.002200306160375476
399,799,0.0010491160210222006
424,849,0.0005712009151466191
449,899,0.0019380394369363785
474,949,0.002358601661399007
499,999,0.0028694842476397753
524,1049,0.0017074175411835313
549,1099,0.00102584483101964
574,1149,0.0004523677343968302
599,1199,0.0020248116925358772
624,1249,0.002337372163310647
649,1299,0.0020682450849562883
674,1349,0.0012599376495927572
699,1399,0.0008152692462317646
724,1449,0.00036796313361264765
749,1499,0.0021336812060326338
774,1549,0.0020563944708555937
799,1599,0.002096830401569605
824,1649,0.0014514938229694963
849,1699,0.0010242117568850517
874,1749,0.0003650619473773986
899,1799,0.0005895877256989479
924,1849,0.0007129786536097527
949,1899,0.0020634245593100786
974,1949,0.0031749538611620665
999,1999,0.0014921219553798437
1024,2049,0.0004385744105093181
1049,2099,0.0004818137676920742
1074,2149,0.0006052048993296921
1099,2199,0.0009886553743854165
1124,2249,0.0026855363976210356
1149,2299,0.0020582997240126133
1174,2349,0.0007074091699905694
1199,2399,0.0005042422562837601
1224,2449,0.0009645121172070503
1249,2499,0.0009282735409215093
1274,2549,0.0010981311788782477
1299,2599,0.0024562040343880653
1324,2649,0.001499484176747501
1349,2699,0.0011427376884967089
1374,2749,0.001071176491677761
1399,2799,0.0010692824143916368
1424,2849,0.0011822606902569532
1449,2899,0.0010722741717472672
1474,2949,0.0018251892179250717
1499,2999,0.0012432881630957127
1524,3049,0.0012575642904266715
1549,3099,0.0010694221127778292
1574,3149,0.0011062102857977152
1599,3199,0.001175443409010768
1624,3249,0.0020101910922676325
1649,3299,0.0011906236177310348
1674,3349,0.0013642951380461454
1699,3399,0.0009722779504954815
1724,3449,0.0011087425518780947
1749,3499,0.0012343882117420435
1774,3549,0.0018302215030416846
1799,3599,0.000977774034254253
