epoch,step,trainLoss
16,49,2.483973979949951
33,99,1.3439295291900635
49,149,0.20460233092308044
66,199,0.11176571995019913
83,249,0.08774282783269882
99,299,0.1388140171766281
116,349,0.06038420647382736
133,399,0.13667993247509003
149,449,0.12316334247589111
166,499,0.07641441375017166
183,549,0.2500893175601959
199,599,0.12654344737529755
216,649,0.07487668097019196
233,699,0.06994768977165222
249,749,0.12676508724689484
266,799,0.05396314337849617
283,849,0.1347191482782364
299,899,0.13572360575199127
316,949,0.12336064875125885
333,999,0.11159761995077133
349,1049,0.13165035843849182
366,1099,0.11976245790719986
383,1149,0.10303709656000137
399,1199,0.15605275332927704
416,1249,0.1131889596581459
433,1299,0.11749062687158585
449,1349,0.1280459761619568
466,1399,0.11813422292470932
483,1449,0.12994569540023804
499,1499,0.12345971167087555
516,1549,0.11698596179485321
533,1599,0.08250916004180908
549,1649,0.12000088393688202
566,1699,0.09228181838989258
583,1749,0.09367214143276215
599,1799,0.09860191494226456
616,1849,0.09749512374401093
633,1899,0.10139002650976181
649,1949,0.1104024276137352
666,1999,0.10986170917749405
683,2049,0.08611025661230087
699,2099,0.07773374021053314
716,2149,0.09896355867385864
733,2199,0.08913826942443848
749,2249,0.09734857082366943
766,2299,0.1001044288277626
783,2349,0.10872658342123032
799,2399,0.035346321761608124
816,2449,0.10408946126699448
833,2499,0.08874274790287018
849,2549,0.12391996383666992
866,2599,0.09219686686992645
883,2649,0.09313564002513885
899,2699,0.034416284412145615
