epoch,step,trainLoss
24,49,1.0702570676803589
49,99,0.19026820361614227
74,149,0.016245516017079353
99,199,0.006444921717047691
124,249,0.0027471354696899652
149,299,0.00101606419775635
174,349,0.0016417462611570954
199,399,0.002259174594655633
224,449,0.0025118226185441017
249,499,0.002136921975761652
274,549,0.0035244550090283155
299,599,0.00022283094585873187
324,649,0.00027624869835563004
349,699,0.0007877562311477959
374,749,0.001672908547334373
399,799,0.003316501621156931
424,849,0.0023847559932619333
449,899,0.00027142008184455335
474,949,0.0006018702988512814
499,999,0.001621462986804545
524,1049,0.0025867847725749016
549,1099,0.0037712580524384975
574,1149,0.002199087757617235
599,1199,0.00035776564618572593
624,1249,0.0013151877792552114
649,1299,0.001916396664455533
674,1349,0.0030697754118591547
699,1399,0.0031820691656321287
724,1449,0.0027336236089468002
749,1499,0.0002518212713766843
774,1549,0.0005149987991899252
799,1599,0.0011253696866333485
824,1649,0.0029988663736730814
849,1699,0.0028716239612549543
874,1749,0.0021850105840712786
899,1799,0.0002563529124017805
