epoch,step,trainLoss
24,49,1.6754380464553833
49,99,0.10400649160146713
74,149,0.00848210509866476
99,199,0.0016903223004192114
124,249,0.001111237914301455
149,299,0.00015462188457604498
174,349,0.00022421609901357442
199,399,0.0002523526200093329
224,449,0.0002706606173887849
249,499,0.000381844729417935
274,549,0.007902051322162151
299,599,0.0036297785118222237
324,649,0.00025700245168991387
349,699,0.0004213783540762961
374,749,0.004166617523878813
399,799,0.0002152177330572158
424,849,0.00931929238140583
449,899,0.003949768375605345
474,949,0.00045349448919296265
499,999,9.430940554011613e-05
524,1049,0.00043370440835133195
549,1099,0.002341826679185033
574,1149,0.007687706500291824
599,1199,0.003964419011026621
624,1249,0.00023095533833839
649,1299,0.0002553931262809783
674,1349,0.00038227596087381244
699,1399,0.0004986834246665239
724,1449,0.0013526171678677201
749,1499,0.00017842184752225876
774,1549,0.00019965507090091705
799,1599,0.00022337409609463066
824,1649,0.00034729737672023475
849,1699,0.0003676281194202602
874,1749,0.0020060352981090546
899,1799,0.00016398726438637823
