epoch,step,trainLoss
12,49,1.6119552850723267
24,99,0.06116972491145134
37,149,2.5785067081451416
49,199,0.14786379039287567
62,249,0.9009531736373901
74,299,0.08984490483999252
87,349,0.04209206625819206
99,399,0.1572571098804474
112,449,0.06560809910297394
124,499,0.02345060557126999
137,549,0.007044715341180563
149,599,0.002061651786789298
162,649,0.011244467459619045
174,699,0.002591431373730302
187,749,0.002745595294982195
199,799,0.00039902914431877434
212,849,0.014756478369235992
224,899,0.0005629896186292171
237,949,0.000534443068318069
249,999,0.001088345074094832
262,1049,0.0003710812598001212
274,1099,0.0062363771721720695
287,1149,0.0005564751918427646
299,1199,0.00013983591634314507
312,1249,0.00079327606363222
324,1299,0.0001777371362550184
337,1349,0.0033106007613241673
349,1399,0.00023066789435688406
362,1449,0.023187624290585518
374,1499,0.00039930263301357627
387,1549,0.0002947090251836926
399,1599,0.0007085995748639107
412,1649,0.000418687763158232
424,1699,0.0010444161016494036
437,1749,0.00048709800466895103
449,1799,0.00013174481864552945
462,1849,0.0008118053083308041
474,1899,0.00016650886391289532
487,1949,0.001172790420241654
499,1999,0.00020913316984660923
512,2049,0.023663735017180443
524,2099,0.0002753843436948955
537,2149,0.00022822404571343213
549,2199,0.0008540552225895226
562,2249,0.00018245364481117576
574,2299,0.0017159790731966496
587,2349,0.00022839072335045785
599,2399,7.541372178820893e-05
612,2449,0.00044407742097973824
624,2499,9.144752402789891e-05
637,2549,0.001023353193886578
649,2599,0.00011451027967268601
662,2649,0.015885528177022934
674,2699,0.00016786275955382735
687,2749,0.0001403440983267501
699,2799,0.00038615058292634785
712,2849,0.00017457763897255063
724,2899,0.002464534481987357
737,2949,0.00021033061784692109
749,2999,8.192826498998329e-05
762,3049,0.0004537320346571505
774,3099,9.888620843412355e-05
