epoch,step,trainLoss
24,49,1.1156541109085083
49,99,0.1959437131881714
74,149,0.018169352784752846
99,199,0.008493582718074322
124,249,0.005417396314442158
149,299,0.0027263283263891935
174,349,0.0025963156949728727
199,399,0.002021640073508024
224,449,0.0017763192299753428
249,499,0.0033694955054670572
274,549,0.0022803284227848053
299,599,0.0027505832258611917
324,649,0.002508278703317046
349,699,0.003200314473360777
374,749,0.0017482995754107833
399,799,0.0021212692372500896
424,849,0.0016602342948317528
449,899,0.0023074636701494455
474,949,0.0021268106065690517
499,999,0.002700872253626585
524,1049,0.0017444280674681067
549,1099,0.0026217729318886995
574,1149,0.0013350486988201737
599,1199,0.002331146039068699
624,1249,0.0021285114344209433
649,1299,0.0030304526444524527
674,1349,0.0019109476124867797
699,1399,0.0022918186150491238
724,1449,0.0010228533064946532
749,1499,0.002114106435328722
774,1549,0.002199488691985607
799,1599,0.0032881463412195444
824,1649,0.0021591626573354006
849,1699,0.0020040736999362707
874,1749,0.0010732996743172407
899,1799,0.0020307281520217657
