epoch,step,trainLoss
8,49,0.459601491689682
16,99,0.06314432621002197
24,149,0.06747780740261078
33,199,0.6583737134933472
41,249,0.1612449288368225
49,299,0.1012234017252922
58,349,0.04823044314980507
66,399,0.26137909293174744
74,449,0.1062895730137825
83,499,0.05542762205004692
91,549,0.5789576768875122
99,599,0.18384963274002075
108,649,0.06246503069996834
116,699,0.03790900856256485
124,749,0.10826660692691803
133,799,0.05298524349927902
141,849,0.03954320773482323
149,899,0.022794673219323158
158,949,0.055890392512083054
166,999,0.03631189092993736
174,1049,0.02689460851252079
183,1099,0.057544462382793427
191,1149,0.045187175273895264
199,1199,0.023255350068211555
208,1249,0.04834970459342003
216,1299,0.06475983560085297
224,1349,0.03660055622458458
233,1399,0.016656404361128807
241,1449,0.05983356758952141
249,1499,0.06411605328321457
258,1549,0.0194053053855896
266,1599,0.030431758612394333
274,1649,0.07017809897661209
283,1699,0.025389647111296654
291,1749,0.03374268859624863
299,1799,0.018804915249347687
308,1849,0.02572326734662056
316,1899,0.03295338526368141
324,1949,0.017202364280819893
333,1999,0.04003921523690224
341,2049,0.04321694374084473
349,2099,0.025642193853855133
358,2149,0.01678171381354332
366,2199,0.04774607717990875
374,2249,0.022587435320019722
383,2299,0.04896413907408714
391,2349,0.05635611340403557
399,2399,0.03676104173064232
408,2449,0.010895361192524433
416,2499,0.031051579862833023
424,2549,0.04912479594349861
433,2599,0.010662266984581947
441,2649,0.02352803573012352
449,2699,0.00877352710813284
458,2749,0.03933992236852646
466,2799,0.030673015862703323
474,2849,0.01668856106698513
483,2899,0.06201633810997009
491,2949,0.04111744463443756
499,2999,0.01764209382236004
508,3049,0.007752998732030392
516,3099,0.0329827181994915
524,3149,0.018543990328907967
533,3199,0.009800572879612446
541,3249,0.043390266597270966
549,3299,0.03854483366012573
558,3349,0.0241866298019886
566,3399,0.017058994621038437
574,3449,0.046275101602077484
583,3499,0.035852983593940735
591,3549,0.023927388712763786
599,3599,0.009428085759282112
608,3649,0.0322558656334877
616,3699,0.026224395260214806
624,3749,0.010711933486163616
633,3799,0.09125064313411713
641,3849,0.04024123400449753
649,3899,0.01760680414736271
658,3949,0.00577470101416111
666,3999,0.0375407412648201
674,4049,0.017632151022553444
683,4099,0.00633096182718873
691,4149,0.04114969074726105
699,4199,0.01731102168560028
708,4249,0.013644510880112648
716,4299,0.011749321594834328
724,4349,0.03059343434870243
733,4399,0.011680941097438335
741,4449,0.027284050360322
749,4499,0.007136905565857887
758,4549,0.018209265545010567
766,4599,0.028931036591529846
774,4649,0.014277580194175243
783,4699,0.06267920881509781
791,4749,0.02871493436396122
799,4799,0.00860188901424408
808,4849,0.005752657540142536
816,4899,0.036603860557079315
824,4949,0.011099115014076233
833,4999,0.006615853868424892
841,5049,0.04141879081726074
849,5099,0.014561152085661888
858,5149,0.007734627928584814
866,5199,0.00889101903885603
874,5249,0.04289869964122772
883,5299,0.008864890784025192
891,5349,0.01342665683478117
899,5399,0.0050029573030769825
908,5449,0.02290557697415352
916,5499,0.010917575098574162
924,5549,0.005059434100985527
933,5599,0.015275721438229084
941,5649,0.017794985324144363
949,5699,0.007279068231582642
958,5749,0.005347502883523703
966,5799,0.03045845404267311
974,5849,0.023984191939234734
983,5899,0.02055133879184723
991,5949,0.03776778653264046
999,5999,0.02769494242966175
1008,6049,0.022265968844294548
1016,6099,0.021800680086016655
1024,6149,0.0511658601462841
1033,6199,0.009463598020374775
1041,6249,0.013201017864048481
1049,6299,0.003725474001839757
1058,6349,0.009890634566545486
1066,6399,0.012678404338657856
1074,6449,0.0057838489301502705
1083,6499,0.03500012308359146
1091,6549,0.02014593780040741
1099,6599,0.006646558176726103
1108,6649,0.01784162037074566
1116,6699,0.030574947595596313
1124,6749,0.009480107575654984
1133,6799,0.009162919595837593
1141,6849,0.03332280367612839
1149,6899,0.01584635302424431
1158,6949,0.022317245602607727
1166,6999,0.006299877073615789
1174,7049,0.04717013239860535
1183,7099,0.04083837941288948
1191,7149,0.0074143847450613976
1199,7199,0.007368122693151236
1208,7249,0.01126991305500269
1216,7299,0.01357576809823513
1224,7349,0.005012636072933674
1233,7399,0.03816794976592064
1241,7449,0.013868940062820911
1249,7499,0.00767830666154623
1258,7549,0.005062755197286606
1266,7599,0.03042747639119625
1274,7649,0.011433960869908333
1283,7699,0.007071449421346188
1291,7749,0.029801348224282265
1299,7799,0.012996843084692955
1308,7849,0.0078012594021856785
1316,7899,0.006981386803090572
1324,7949,0.04681888222694397
1333,7999,0.012345497496426105
1341,8049,0.006334311328828335
1349,8099,0.0038278570864349604
1358,8149,0.01032448559999466
1366,8199,0.009787119925022125
1374,8249,0.011695193126797676
1383,8299,0.0532502643764019
1391,8349,0.014846928417682648
1399,8399,0.007452394347637892
1408,8449,0.008848591707646847
1416,8499,0.024885477498173714
1424,8549,0.019863532856106758
1433,8599,0.007510216441005468
1441,8649,0.02837981842458248
1449,8699,0.016441311687231064
1458,8749,0.00694819912314415
1466,8799,0.007668221835047007
1474,8849,0.03531618416309357
1483,8899,0.015446123667061329
1491,8949,0.004199260845780373
1499,8999,0.003628387814387679
1508,9049,0.0144205866381526
1516,9099,0.010362803004682064
1524,9149,0.005052054766565561
1533,9199,0.00972889643162489
1541,9249,0.007639647927135229
1549,9299,0.01689998432993889
1558,9349,0.007004231214523315
1566,9399,0.01399954967200756
1574,9449,0.00844714604318142
1583,9499,0.0058916350826621056
1591,9549,0.01799941435456276
1599,9599,0.030586274340748787
1608,9649,0.006703398190438747
1616,9699,0.004434471018612385
1624,9749,0.04706847667694092
1633,9799,0.008749318309128284
1641,9849,0.004537017550319433
1649,9899,0.0037919385358691216
1658,9949,0.014780061319470406
1666,9999,0.00677687581628561
1674,10049,0.0037821473088115454
1683,10099,0.019362345337867737
1691,10149,0.017573324963450432
1699,10199,0.006510535255074501
1708,10249,0.007245809771120548
1716,10299,0.012513024732470512
1724,10349,0.010422530584037304
1733,10399,0.009677046909928322
1741,10449,0.01779825985431671
1749,10499,0.022188762202858925
1758,10549,0.015277454629540443
1766,10599,0.0041178446263074875
1774,10649,0.03154774755239487
1783,10699,0.007976321503520012
1791,10749,0.010602911934256554
1799,10799,0.0032576110679656267
