epoch,avg Recall
0,0.96
1,0.8607442748091604
2,0.8462150127226462
3,0.9052417302798985
4,0.9343307888040709
5,0.9757748091603052
6,0.9812544529262083
7,0.9807417302798984
8,0.9812226463104323
9,0.9819656488549614
10,0.9819351145038167
11,0.9821119592875318
12,0.9827239185750636
13,0.9825954198473283
14,0.9828002544529261
15,0.9820992366412216
16,0.9824312977099237
17,0.9827519083969467
18,0.9828473282442748
19,0.9840763358778625
