epoch,step,trainLoss
24,49,0.28053247928619385
49,99,0.14849384129047394
74,149,0.1307939887046814
99,199,0.14875458180904388
124,249,0.18864355981349945
149,299,0.08532874286174774
174,349,0.0889539048075676
199,399,0.09449625760316849
224,449,0.10655643790960312
249,499,0.1278047114610672
274,549,0.17749641835689545
299,599,0.06478610634803772
324,649,0.07194209098815918
349,699,0.08036589622497559
374,749,0.10101574659347534
399,799,0.1306440383195877
424,849,0.17059707641601562
449,899,0.04556591063737869
474,949,0.06529480218887329
499,999,0.09062483161687851
524,1049,0.10298807173967361
549,1099,0.11997663229703903
574,1149,0.15272976458072662
599,1199,0.07522356510162354
624,1249,0.08429639786481857
649,1299,0.09469567984342575
674,1349,0.11368077248334885
699,1399,0.12375348061323166
724,1449,0.1510663628578186
749,1499,0.07014881819486618
774,1549,0.08046095818281174
799,1599,0.0808456614613533
824,1649,0.08694186061620712
849,1699,0.0975499227643013
874,1749,0.16166383028030396
899,1799,0.0401788055896759
