epoch,step,trainLoss
12,49,2.700545072555542
24,99,0.20060592889785767
37,149,0.34478479623794556
49,199,0.0794905424118042
62,249,0.09351824223995209
74,299,0.04978138953447342
87,349,0.0359051451086998
99,399,0.04594602435827255
112,449,0.02546573616564274
124,499,0.04244986176490784
137,549,0.046231359243392944
149,599,0.03733820840716362
162,649,0.049690987914800644
174,699,0.03828686475753784
187,749,0.0404914990067482
199,799,0.05022268369793892
212,849,0.05388195440173149
224,899,0.04022011160850525
237,949,0.05285004526376724
249,999,0.037849172949790955
262,1049,0.05353301018476486
274,1099,0.05486356467008591
287,1149,0.03190211206674576
299,1199,0.03223132714629173
312,1249,0.040550969541072845
324,1299,0.058930493891239166
337,1349,0.029316935688257217
349,1399,0.06554526835680008
362,1449,0.04501337558031082
374,1499,0.06502577662467957
387,1549,0.03423800319433212
399,1599,0.06471510976552963
412,1649,0.02910803258419037
424,1699,0.0703849047422409
437,1749,0.03444486856460571
449,1799,0.04197758436203003
462,1849,0.03972362354397774
474,1899,0.050870709121227264
487,1949,0.0413292720913887
499,1999,0.06005459278821945
512,2049,0.06265239417552948
524,2099,0.07395803183317184
537,2149,0.03666320815682411
549,2199,0.06094391644001007
562,2249,0.025756608694791794
574,2299,0.07953924685716629
587,2349,0.027181562036275864
599,2399,0.03765500336885452
612,2449,0.040259648114442825
624,2499,0.056949518620967865
637,2549,0.024256424978375435
649,2599,0.03615420311689377
662,2649,0.031532201915979385
674,2699,0.053562868386507034
687,2749,0.02963721752166748
699,2799,0.06852973997592926
712,2849,0.03479861468076706
724,2899,0.07460404932498932
737,2949,0.015261450782418251
749,2999,0.04420159012079239
762,3049,0.015217183157801628
774,3099,0.05224182829260826
787,3149,0.03639809042215347
799,3199,0.04258183389902115
812,3249,0.04033375158905983
824,3299,0.05692246928811073
837,3349,0.03201013803482056
849,3399,0.04455612972378731
862,3449,0.028220441192388535
874,3499,0.0880003497004509
887,3549,0.024241885170340538
899,3599,0.0447813980281353
