epoch,step,trainLoss
12,49,2.8185009956359863
24,99,0.1931913197040558
37,149,2.9181599617004395
49,199,1.2423994541168213
62,249,3.0035741329193115
74,299,2.560244083404541
87,349,0.13726744055747986
99,399,0.1651933640241623
112,449,0.07907547056674957
124,499,0.6448479294776917
137,549,0.09360121190547943
149,599,0.028657395392656326
162,649,0.11948107182979584
174,699,0.03871392831206322
187,749,0.059028368443250656
199,799,0.009318416938185692
212,849,0.08996935188770294
224,899,0.013775494880974293
237,949,0.03361528739333153
249,999,0.016117198392748833
262,1049,0.04105643182992935
274,1099,0.032847434282302856
287,1149,0.017064731568098068
299,1199,0.004071418195962906
312,1249,0.03280258923768997
324,1299,0.004706490784883499
337,1349,0.035071924328804016
349,1399,0.006998582277446985
362,1449,0.07322834432125092
374,1499,0.0722828283905983
387,1549,0.05482032150030136
399,1599,0.12527194619178772
412,1649,0.0557776615023613
424,1699,0.1294877678155899
437,1749,0.05501094460487366
449,1799,0.06612341105937958
462,1849,0.060009777545928955
474,1899,0.12412266433238983
487,1949,0.05881539732217789
499,1999,0.12426397949457169
512,2049,0.061007965356111526
524,2099,0.1326969861984253
537,2149,0.05183858424425125
549,2199,0.011123218573629856
562,2249,0.03724198788404465
574,2299,0.020953552797436714
587,2349,0.03889332339167595
599,2399,0.0063656996935606
612,2449,0.04168972373008728
624,2499,0.006953725591301918
637,2549,0.05370856449007988
649,2599,0.12160773575305939
662,2649,0.07793735712766647
674,2699,0.12429274618625641
687,2749,0.04932994022965431
699,2799,0.1322678178548813
712,2849,0.050903260707855225
724,2899,0.00641266256570816
737,2949,0.019789982587099075
749,2999,0.002276212442666292
762,3049,0.01847609505057335
774,3099,0.0028070909902453423
787,3149,0.020653128623962402
799,3199,0.004626198671758175
812,3249,0.0630805641412735
824,3299,0.12236663699150085
837,3349,0.05761147290468216
849,3399,0.1270042210817337
862,3449,0.0510350838303566
874,3499,0.17301729321479797
887,3549,0.049529917538166046
899,3599,0.11421669274568558
912,3649,0.051086194813251495
924,3699,0.12125163525342941
937,3749,0.051422856748104095
949,3799,0.12115098536014557
962,3849,0.06036491319537163
974,3899,0.12292173504829407
987,3949,0.051868192851543427
999,3999,0.1241435781121254
1012,4049,0.05201032757759094
1024,4099,0.12772956490516663
1037,4149,0.04414328932762146
1049,4199,0.12961533665657043
1062,4249,0.04794473573565483
1074,4299,0.1550387442111969
1087,4349,0.060261595994234085
1099,4399,0.11716928333044052
1112,4449,0.05852312594652176
1124,4499,0.15068058669567108
1137,4549,0.05044107884168625
1149,4599,0.15773873031139374
1162,4649,0.05215393751859665
1174,4699,0.14123547077178955
1187,4749,0.0658823698759079
1199,4799,0.02324548363685608
1212,4849,0.06518739461898804
1224,4899,0.025447767227888107
1237,4949,0.057935815304517746
1249,4999,0.025196194648742676
1262,5049,0.06767706573009491
1274,5099,0.02564389258623123
1287,5149,0.05606435611844063
1299,5199,0.05167673900723457
1312,5249,0.055293552577495575
1324,5299,0.12487441301345825
1337,5349,0.06286532431840897
1349,5399,0.041220907121896744
1362,5449,0.06794802099466324
1374,5499,0.020506620407104492
1387,5549,0.08089817315340042
1399,5599,0.02168937399983406
1412,5649,0.07690861821174622
1424,5699,0.02762249857187271
1437,5749,0.052244920283555984
1449,5799,0.007842195220291615
1462,5849,0.02833295240998268
1474,5899,0.011472024954855442
1487,5949,0.024731170386075974
1499,5999,0.003531958907842636
1512,6049,0.03752473369240761
1524,6099,0.004412617068737745
1537,6149,0.07786370068788528
1549,6199,0.01999843493103981
1562,6249,0.08139555156230927
1574,6299,0.01824202761054039
1587,6349,0.05345260351896286
1599,6399,0.02252814546227455
1612,6449,0.056779611855745316
1624,6499,0.10645394027233124
1637,6549,0.058317601680755615
1649,6599,0.017836730927228928
1662,6649,0.06637527048587799
1674,6699,0.020112168043851852
1687,6749,0.07934004068374634
1699,6799,0.02229371853172779
1712,6849,0.07531583309173584
1724,6899,0.020857006311416626
1737,6949,0.052579768002033234
1749,6999,0.034657709300518036
1762,7049,0.05512160062789917
1774,7099,0.13698364794254303
1787,7149,0.059084754437208176
1799,7199,0.018575245514512062
1812,7249,0.038418881595134735
1824,7299,0.0052185701206326485
1837,7349,0.04229230061173439
1849,7399,0.010094833560287952
1862,7449,0.06302948296070099
1874,7499,0.013651414774358273
1887,7549,0.02801148220896721
1899,7599,0.013760085217654705
1912,7649,0.02327568829059601
1924,7699,0.032916098833084106
1937,7749,0.04103907197713852
1949,7799,0.00720898387953639
1962,7849,0.0386493094265461
1974,7899,0.01729317009449005
1987,7949,0.056731827557086945
1999,7999,0.00721649220213294
2012,8049,0.05358253791928291
2024,8099,0.00916973501443863
2037,8149,0.016277765855193138
2049,8199,0.015093156136572361
2062,8249,0.018534120172262192
2074,8299,0.08738510310649872
2087,8349,0.05939178913831711
2099,8399,0.061217814683914185
2112,8449,0.06771309673786163
2124,8499,0.02558301016688347
2137,8549,0.07802551984786987
2149,8599,0.021664483472704887
2162,8649,0.060880810022354126
2174,8699,0.011271178722381592
2187,8749,0.025911834090948105
2199,8799,0.0141003942117095
2212,8849,0.029714083299040794
2224,8899,0.04229164123535156
2237,8949,0.033479463309049606
2249,8999,0.006434609182178974
2262,9049,0.030161961913108826
2274,9099,0.02811986580491066
2287,9149,0.048597753047943115
2299,9199,0.039499636739492416
2312,9249,0.06727894395589828
2324,9299,0.05170359089970589
2337,9349,0.027902305126190186
2349,9399,0.1175152137875557
2362,9449,0.04893138259649277
2374,9499,0.1478014886379242
2387,9549,0.0489010289311409
2399,9599,0.10524406284093857
2412,9649,0.05127488821744919
2424,9699,0.10794871300458908
2437,9749,0.05331631749868393
2449,9799,0.1043347418308258
2462,9849,0.048195354640483856
2474,9899,0.10350364446640015
2487,9949,0.04489284008741379
2499,9999,0.1049019917845726
2512,10049,0.04580577462911606
2524,10099,0.05884355306625366
2537,10149,0.029460644349455833
2549,10199,0.009772971272468567
2562,10249,0.03424805402755737
2574,10299,0.05986033380031586
2587,10349,0.03811431676149368
2599,10399,0.02281406708061695
2612,10449,0.04284454137086868
2624,10499,0.028965111821889877
2637,10549,0.0255416389554739
2649,10599,0.092001773416996
2662,10649,0.027987202629446983
2674,10699,0.05956433340907097
2687,10749,0.03544297069311142
2699,10799,0.01430073194205761
