epoch,step,trainLoss
24,49,0.9564031362533569
49,99,0.16089877486228943
74,149,0.011508150026202202
99,199,0.0013440677430480719
124,249,0.0005166081828065217
149,299,8.434441406279802e-05
174,349,7.247483154060319e-05
199,399,5.656582652591169e-05
224,449,0.00011764683586079627
249,499,0.00015606521628797054
274,549,0.00060900958487764
299,599,5.3867712267674506e-05
324,649,6.435751129174605e-05
349,699,7.865557563491166e-05
374,749,9.679642244009301e-05
399,799,0.00013835648132953793
424,849,0.0006712496979162097
449,899,5.2132276323391125e-05
474,949,6.148416287032887e-05
499,999,7.367198850261047e-05
524,1049,9.029059583554044e-05
549,1099,0.00012156264710938558
574,1149,0.0006643690285272896
599,1199,4.77055182273034e-05
624,1249,5.480981053551659e-05
649,1299,6.246096745599061e-05
674,1349,7.293256931006908e-05
699,1399,9.743223927216604e-05
724,1449,0.0006883312598802149
749,1499,4.316272315918468e-05
774,1549,4.867831012234092e-05
799,1599,5.582818994298577e-05
824,1649,6.5877269662451e-05
849,1699,8.928392344387248e-05
874,1749,0.0005865060957148671
899,1799,3.859925709548406e-05
