epoch,step,trainLoss
49,49,0.5931348204612732
99,99,0.003779353341087699
149,149,0.0006794019136577845
199,199,0.0008280841866508126
249,249,0.0014010518789291382
299,299,0.0003439373103901744
349,349,0.00038042839150875807
399,399,0.0009260976803489029
449,449,0.0002511780185159296
499,499,0.0005726001691073179
549,549,0.0004439082695171237
599,599,0.00012439597048796713
649,649,0.00017207498603966087
699,699,0.0003211772127542645
749,749,9.989643149310723e-05
799,799,0.00015770718164276332
849,849,0.0003004969912581146
899,899,0.00011175025429110974
