epoch,avg Accuracy
0,0.3141647999999996
1,0.48576679999999967
2,0.9210328000000001
3,0.9699000000000005
4,0.9786964
5,0.9900148
6,0.9900391999999999
7,0.9890684000000003
8,0.9895088000000001
9,0.9893976000000003
10,0.9894671999999997
11,0.9897031999999997
12,0.9896103999999996
13,0.9893272000000003
14,0.9891748000000002
15,0.9887668000000004
16,0.9884151999999997
17,0.9886887999999999
18,0.9887659999999998
19,0.9894019999999998
