epoch,avg F1
0,0.4592574558734029
1,0.5152313866262476
2,0.8474972466159473
3,0.9317055149132176
4,0.9479198487800704
5,0.9834877080254598
6,0.9841318426359927
7,0.9827372064934207
8,0.9833494848575455
9,0.983235900252344
10,0.9834019519147623
11,0.9837109468075514
12,0.9835962284364089
13,0.983205773100305
14,0.9829984422617895
15,0.9823970252446648
16,0.981942608469732
17,0.9823387147211765
18,0.9824671036650554
19,0.9834354213153985
