epoch,avg Loss
0,2.6460175371170043
1,1.8171979641914369
2,0.8984387999773026
3,0.37287504702806473
4,0.14360803298652172
5,0.047032195627689365
6,0.02238599870353937
7,0.016820394466631115
8,0.014899422617163509
9,0.013869334672344849
10,0.013360541707952507
11,0.012596042945515364
12,0.012377739715157076
13,0.012071522816549987
14,0.012022433721576818
15,0.01319150375580648
16,0.013052879636525176
17,0.012979548523435368
18,0.01283689578907797
19,0.011665213490196037
