epoch,step,trainLoss
49,49,0.36116325855255127
99,99,0.003397908993065357
99,99,0.019210467115044594
99,99,0.08158957958221436
99,99,0.03315691649913788
99,99,0.37055733799934387
99,99,0.2958262264728546
99,99,0.16261199116706848
99,99,0.01068161241710186
99,99,0.057949140667915344
99,99,0.028158366680145264
99,99,0.14565743505954742
99,99,0.08845975250005722
99,99,0.06278442591428757
99,99,0.013593455776572227
99,99,0.043382927775382996
99,99,0.020889990031719208
99,99,0.06557036191225052
99,99,0.09358985722064972
99,99,0.1793052852153778
99,99,0.07528233528137207
99,99,0.021519357338547707
99,99,0.04682447761297226
99,99,0.16120320558547974
99,99,0.02228156477212906
99,99,0.09236626327037811
99,99,0.058083001524209976
99,99,0.046253081411123276
99,99,0.32619357109069824
99,99,0.6630541086196899
149,149,0.6162772178649902
199,199,0.5211406946182251
249,249,0.5202590823173523
299,299,0.5009946227073669
349,349,0.5840240120887756
399,399,0.5584632754325867
449,449,0.46137332916259766
499,499,0.260537326335907
